#title: Spectral profile - Orion.HNC.cbc.contsub.image.fits-raster
#region (world): Rectangle[[05:35:15.064, -05d22m37.227], [05:35:13.776, -05d22m22.418]]
#region (pixel): Rectangle[[168, 176], [297, 275]]
#coordinate: world
#xLabel: frequency [GHz]
#yLabel: [Kelvin] Mean

# Orion.HNC.cbc.contsub.image.fits-raster
2.719445800781e+02 8.670371957123e-03
2.719450683594e+02 5.869088694453e-02
2.719455566406e+02 8.685461431742e-02
2.719460449219e+02 1.247657388449e-01
2.719465332031e+02 1.582966893911e-01
2.719470214844e+02 1.961886435747e-01
2.719475097656e+02 2.434312850237e-01
2.719479980469e+02 2.928455173969e-01
2.719484863281e+02 3.384245336056e-01
2.719489746094e+02 3.837832808495e-01
2.719494628906e+02 4.195753931999e-01
2.719499511719e+02 4.880715608597e-01
2.719504394531e+02 6.044794917107e-01
2.719509277344e+02 7.859768271446e-01
2.719514160156e+02 9.947639107704e-01
2.719519042969e+02 1.197703123093e+00
2.719523925781e+02 1.302487373352e+00
2.719528808594e+02 1.277168512344e+00
2.719533691406e+02 1.222009181976e+00
2.719538574219e+02 1.194048047066e+00
2.719543457031e+02 1.198290228844e+00
2.719548339844e+02 1.218642592430e+00
2.719553222656e+02 1.231884121895e+00
2.719558105469e+02 1.269458770752e+00
2.719562988281e+02 1.369030714035e+00
2.719567871094e+02 1.500074028969e+00
2.719572753906e+02 1.628664851189e+00
2.719577636719e+02 1.806196451187e+00
2.719582519531e+02 1.972840189934e+00
2.719587402344e+02 2.172878026962e+00
2.719592285156e+02 2.372015476227e+00
2.719597167969e+02 2.494976997375e+00
2.719602050781e+02 2.584977865219e+00
2.719606933594e+02 2.704974889755e+00
2.719611816406e+02 2.897308826447e+00
2.719616699219e+02 3.104751825333e+00
2.719621582031e+02 3.216070175171e+00
2.719626464844e+02 3.367609024048e+00
2.719631347656e+02 3.449331521988e+00
2.719636230469e+02 3.464330673218e+00
2.719641113281e+02 3.460691213608e+00
2.719645996094e+02 3.384279012680e+00
2.719650878906e+02 3.265625476837e+00
2.719655761719e+02 3.273382663727e+00
2.719660644531e+02 3.271771907806e+00
2.719665527344e+02 3.305367946625e+00
2.719670410156e+02 3.317272901535e+00
2.719675292969e+02 3.392951965332e+00
2.719680175781e+02 3.435116529465e+00
2.719685058594e+02 3.545474767685e+00
2.719689941406e+02 3.772802829742e+00
2.719694824219e+02 3.907248973846e+00
2.719699707031e+02 4.055931091309e+00
2.719704589844e+02 4.162314891815e+00
2.719709472656e+02 4.290416240692e+00
2.719714355469e+02 4.269862174988e+00
2.719719238281e+02 3.831479787827e+00
2.719724121094e+02 3.790162324905e+00
2.719729003906e+02 4.254623413086e+00
2.719733886719e+02 3.916440248489e+00
2.719738769531e+02 3.629589080811e+00
2.719743652344e+02 3.983020782471e+00
2.719748535156e+02 4.713496208191e+00
2.719753417969e+02 5.237308979034e+00
2.719758300781e+02 5.494288921356e+00
2.719763183594e+02 5.629561424255e+00
2.719768066406e+02 5.779084682465e+00
2.719772949219e+02 5.561743259430e+00
2.719777832031e+02 5.555066585541e+00
2.719782714844e+02 5.530830383301e+00
2.719787597656e+02 5.190640449524e+00
2.719792480469e+02 4.814685821533e+00
2.719797363281e+02 4.377256870270e+00
2.719802246094e+02 4.169046878815e+00
2.719807128906e+02 4.036401748657e+00
2.719812011719e+02 3.886111497879e+00
2.719816894531e+02 3.753411769867e+00
2.719821777344e+02 3.581048488617e+00
2.719826660156e+02 3.302083730698e+00
2.719831542969e+02 3.110282421112e+00
2.719836425781e+02 2.903036355972e+00
2.719841308594e+02 2.651097536087e+00
2.719846191406e+02 2.533212661743e+00
2.719851074219e+02 2.535551071167e+00
2.719855957031e+02 2.560117483139e+00
2.719860839844e+02 2.527670621872e+00
2.719865722656e+02 2.485306024551e+00
2.719870605469e+02 2.471119642258e+00
2.719875488281e+02 2.461591482162e+00
2.719880371094e+02 2.405462980270e+00
2.719885253906e+02 2.324671030045e+00
2.719890136719e+02 2.322341680527e+00
2.719895019531e+02 2.323332309723e+00
2.719899902344e+02 2.283557653427e+00
2.719904785156e+02 2.166368246078e+00
2.719909667969e+02 2.053320646286e+00
2.719914550781e+02 1.915912866592e+00
2.719919433594e+02 1.779127001762e+00
2.719924316406e+02 1.657641887665e+00
2.719929199219e+02 1.525809049606e+00
2.719934082031e+02 1.396805047989e+00
2.719938964844e+02 1.255946755409e+00
2.719943847656e+02 1.145013093948e+00
2.719948730469e+02 1.021754384041e+00
2.719953613281e+02 8.970559835434e-01
2.719958496094e+02 7.921038269997e-01
2.719963378906e+02 6.749839782715e-01
2.719968261719e+02 5.885366797447e-01
2.719973144531e+02 5.468149185181e-01
2.719978027344e+02 5.051659941673e-01
2.719982910156e+02 4.015092253685e-01
2.719987792969e+02 2.795483171940e-01
2.719992675781e+02 1.606465578079e-01
2.719997558594e+02 7.553112506866e-02
2.720002441406e+02 2.381710149348e-02
2.720007324219e+02 6.140071898699e-03
2.720012207031e+02 9.480060078204e-03
2.720017089844e+02 3.958344925195e-03
2.720021972656e+02 1.642418646952e-04
2.720026855469e+02 1.144925947301e-03
2.720031738281e+02 2.761524403468e-03
