#title: Spectral profile - Orion.methanol.cbc.contsub.image.fits-raster
#region (world): Rectangle[[05:35:14.989, -05d22m45.377], [05:35:13.483, -05d22m24.075]]
#region (pixel): Rectangle[[26, 24], [82, 77]]
#coordinate: world
#xLabel: frequency [GHz]
#yLabel: [Kelvin] Mean

# Orion.methanol.cbc.contsub.image.fits-raster
2.297631683350e+02 -1.146318204701e-02
2.297626800537e+02 -2.080447040498e-02
2.297621917725e+02 -3.705473989248e-02
2.297617034912e+02 -5.589770153165e-02
2.297612152100e+02 -6.521932780743e-02
2.297607269287e+02 1.975717991590e-01
2.297602386475e+02 3.175591528416e-01
2.297597503662e+02 5.063523650169e-01
2.297592620850e+02 1.237361788750e+00
2.297587738037e+02 7.924636006355e-01
2.297582855225e+02 2.375840187073e+00
2.297577972412e+02 1.714878678322e+00
2.297572937012e+02 3.669108867645e+00
2.297568054199e+02 4.261065959930e+00
2.297563171387e+02 5.168755531311e+00
2.297558288574e+02 6.263289928436e+00
2.297553405762e+02 6.997261047363e+00
2.297548522949e+02 8.674106597900e+00
2.297543640137e+02 8.843223571777e+00
2.297538757324e+02 1.120459461212e+01
2.297533874512e+02 1.456647682190e+01
2.297528991699e+02 1.327842426300e+01
2.297524108887e+02 8.401092529297e+00
2.297519226074e+02 1.001695728302e+01
2.297514343262e+02 7.547224521637e+00
2.297509460449e+02 6.184748172760e+00
2.297504577637e+02 4.438209056854e+00
2.297499694824e+02 4.027972221375e+00
2.297494812012e+02 2.788437366486e+00
2.297489929199e+02 2.292029380798e+00
2.297485046387e+02 1.694366097450e+00
2.297480163574e+02 1.366567969322e+00
2.297475280762e+02 1.022884607315e+00
2.297470397949e+02 7.402036786079e-01
2.297465515137e+02 6.652569174767e-01
2.297460632324e+02 -6.643109023571e-02
2.297455749512e+02 -5.914010107517e-02
2.297450866699e+02 -4.720259457827e-02
2.297445983887e+02 -3.993839025497e-02
2.297441101074e+02 -3.245167806745e-02
2.297436218262e+02 1.221273996634e-04

