#title: Spectral profile - TWHydra_CO3_2line.image.fits-raster
#region (world): Rectangle[[11:01:52.267, -34d42m21.748], [11:01:51.432, -34d42m12.784]]
#region (pixel): Rectangle[[32, 34], [66, 64]]
#coordinate: world
#xLabel: frequency [GHz]
#yLabel: [Kelvin] Mean

# TWHydra_CO3_2line.image.fits-raster
3.458005981445e+02 4.797073488589e-04
3.458004760742e+02 2.145619364455e-03
3.458003234863e+02 4.839222878218e-03
3.458002014160e+02 8.741114288568e-04
3.458000488281e+02 -8.280905312859e-04
3.457999267578e+02 -1.866023754701e-03
3.457997741699e+02 -1.839049858972e-03
3.457996215820e+02 -1.213951967657e-03
3.457994995117e+02 1.889269915409e-03
3.457993469238e+02 8.817001944408e-04
3.457992248535e+02 -1.253782538697e-03
3.457990722656e+02 -1.850490574725e-03
3.457989501953e+02 -1.592313055880e-03
3.457987976074e+02 2.402926795185e-03
3.457986755371e+02 -4.551968595479e-04
3.457985229492e+02 -4.189436323941e-03
3.457984008789e+02 -1.638735993765e-03
3.457982482910e+02 8.581998990849e-04
3.457981262207e+02 9.387438767590e-04
3.457979736328e+02 -2.869469579309e-03
3.457978210449e+02 -7.090835715644e-04
3.457976989746e+02 3.099569221376e-05
3.457975463867e+02 -3.286211984232e-03
3.457974243164e+02 -4.798620939255e-03
3.457972717285e+02 -3.958607092500e-03
3.457971496582e+02 -1.077432767488e-03
3.457969970703e+02 1.203072606586e-03
3.457968750000e+02 3.168709517922e-04
3.457967224121e+02 -2.027274109423e-03
3.457966003418e+02 -2.016209065914e-03
3.457964477539e+02 -2.193675143644e-03
3.457963256836e+02 -1.187129993923e-03
3.457961730957e+02 1.559622323839e-04
3.457960510254e+02 -5.962969153188e-04
3.457958984375e+02 3.208171576262e-03
3.457957458496e+02 3.430112497881e-03
3.457956237793e+02 4.640895407647e-03
3.457954711914e+02 3.665819065645e-03
3.457953491211e+02 3.831161186099e-03
3.457951965332e+02 3.748960793018e-03
3.457950744629e+02 6.206177175045e-03
3.457949218750e+02 1.778608001769e-02
3.457947998047e+02 2.484458871186e-02
3.457946472168e+02 2.648949250579e-02
3.457945251465e+02 3.397738561034e-02
3.457943725586e+02 4.243846237659e-02
3.457942504883e+02 6.054062768817e-02
3.457940979004e+02 8.280234783888e-02
3.457939453125e+02 1.094189211726e-01
3.457938232422e+02 1.458218991756e-01
3.457936706543e+02 2.081814706326e-01
3.457935485840e+02 3.470871150494e-01
3.457933959961e+02 6.733531355858e-01
3.457932739258e+02 1.399728298187e+00
3.457931213379e+02 2.453302860260e+00
3.457929992676e+02 3.622812747955e+00
3.457928466797e+02 4.729621410370e+00
3.457927246094e+02 4.835463523865e+00
3.457925720215e+02 4.714202880859e+00
3.457924499512e+02 3.637833595276e+00
3.457922973633e+02 2.510922193527e+00
3.457921752930e+02 1.461946964264e+00
3.457920227051e+02 7.229197025299e-01
3.457918701172e+02 3.642110526562e-01
3.457917480469e+02 2.254599183798e-01
3.457915954590e+02 1.596679687500e-01
3.457914733887e+02 1.208662986755e-01
3.457913208008e+02 9.382954984903e-02
3.457911987305e+02 6.069663539529e-02
3.457910461426e+02 4.000305756927e-02
3.457909240723e+02 3.076538071036e-02
3.457907714844e+02 1.905845664442e-02
3.457906494141e+02 1.292351912707e-02
3.457904968262e+02 1.506570633501e-02
3.457903747559e+02 1.572898775339e-02
3.457902221680e+02 1.186432782561e-02
3.457900695801e+02 4.212134517729e-03
3.457899475098e+02 -1.150412135758e-03
3.457897949219e+02 7.956453482620e-04
3.457896728516e+02 6.674608681351e-03
3.457895202637e+02 6.469795480371e-03
3.457893981934e+02 1.751381554641e-03
3.457892456055e+02 -1.414252095856e-03
3.457891235352e+02 -1.164273940958e-03
3.457889709473e+02 2.177119255066e-03
3.457888488770e+02 3.151293843985e-03
3.457886962891e+02 -2.747398975771e-04
3.457885742188e+02 -2.594574587420e-03
3.457884216309e+02 -2.097981516272e-03
3.457882995605e+02 2.361546357861e-04
3.457881469727e+02 3.460371866822e-03
3.457879943848e+02 2.450091298670e-03
3.457878723145e+02 -6.279106019065e-04
3.457877197266e+02 -1.991833792999e-03
3.457875976562e+02 -4.268946358934e-04
3.457874450684e+02 -6.689366418868e-04
3.457873229980e+02 -3.782753832638e-03
3.457871704102e+02 -4.562507849187e-03
3.457870483398e+02 -7.459871121682e-04
3.457868957520e+02 -4.102188395336e-04
3.457867736816e+02 -4.050801042467e-03
3.457866210938e+02 -4.029014962725e-04
3.457864990234e+02 5.789755377918e-03
3.457863464355e+02 3.970112185925e-03
3.457861938477e+02 2.537925262004e-03
3.457860717773e+02 1.422480097972e-03
3.457859191895e+02 -4.780632443726e-04
3.457857971191e+02 -2.928125439212e-03
3.457856445312e+02 -6.937444210052e-03
3.457855224609e+02 -1.093031000346e-02
3.457853698730e+02 -3.947915975004e-03
3.457852478027e+02 2.923665335402e-03
3.457850952148e+02 1.173614989966e-03
3.457849731445e+02 1.778064412065e-03
3.457848205566e+02 1.253251335584e-03
3.457846984863e+02 1.862273667939e-03
3.457845458984e+02 3.046485944651e-04
3.457844238281e+02 -1.987753203139e-03
