#title: Spectral profile - DMTau.CS_5-4.image.fits-raster
#region (world): Rectangle[[04:33:48.843, +18d10m09.071], [04:33:48.66, +18d10m11.059]]
#region (pixel): Rectangle[[192, 200], [218, 220]]
#coordinate: world
#xLabel: frequency [GHz]
#yLabel: [Kelvin] Mean

# DMTau.CS_5-4.image.fits-raster
2.449355621338e+02 3.587936876961e-01
2.449355316162e+02 3.540768295619e-01
2.449355010986e+02 3.296797641941e-01
2.449354705811e+02 3.276744540403e-01
2.449354400635e+02 3.125641322776e-01
2.449354095459e+02 3.066501610495e-01
2.449353790283e+02 4.304133810392e-01
2.449353485107e+02 4.019698677254e-01
2.449353179932e+02 3.398224343536e-01
2.449352874756e+02 3.105980982487e-01
2.449352569580e+02 2.539448515393e-01
2.449352264404e+02 3.336797949017e-01
2.449351959229e+02 3.778838070110e-01
2.449351654053e+02 4.465531828312e-01
2.449351348877e+02 3.578720567929e-01
2.449351043701e+02 3.243821870382e-01
2.449350738525e+02 3.536269699214e-01
2.449350433350e+02 4.280492146672e-01
2.449350128174e+02 3.988494452139e-01
2.449349822998e+02 3.733280816970e-01
2.449349517822e+02 4.059658090773e-01
2.449349212646e+02 3.657408010632e-01
2.449348907471e+02 3.483553327081e-01
2.449348602295e+02 3.095179285197e-01
2.449348297119e+02 2.975504596895e-01
2.449347991943e+02 3.085734094318e-01
2.449347686768e+02 3.594442614575e-01
2.449347381592e+02 4.476504729224e-01
2.449347076416e+02 4.271310322505e-01
2.449346771240e+02 3.545771042439e-01
2.449346466064e+02 3.028659811822e-01
2.449346160889e+02 2.550904051825e-01
2.449345855713e+02 4.247006122132e-01
2.449345550537e+02 3.770896175202e-01
2.449345245361e+02 4.081171153318e-01
2.449344940186e+02 4.053506967434e-01
2.449344635010e+02 3.829299498288e-01
2.449344329834e+02 3.273543551481e-01
2.449344024658e+02 3.276213534518e-01
2.449343719482e+02 3.626197987177e-01
2.449343414307e+02 3.709477104902e-01
2.449343109131e+02 2.982146442914e-01
2.449342803955e+02 3.955844609279e-01
2.449342498779e+02 3.966806218687e-01
2.449342193604e+02 3.905851625948e-01
2.449342041016e+02 2.569673583967e-01
2.449341735840e+02 3.172375944137e-01
2.449341430664e+02 3.960049626569e-01
2.449341125488e+02 3.053026878409e-01
2.449340820312e+02 3.677808097050e-01
2.449340515137e+02 3.309421543908e-01
2.449340209961e+02 3.796183651989e-01
2.449339904785e+02 4.463038847237e-01
2.449339599609e+02 4.170182998366e-01
2.449339294434e+02 3.455213481985e-01
2.449338989258e+02 4.164198501011e-01
2.449338684082e+02 3.944931827999e-01
2.449338378906e+02 3.214147491531e-01
2.449338073730e+02 3.333770910299e-01
2.449337768555e+02 4.479312956897e-01
2.449337463379e+02 2.927295671266e-01
2.449337158203e+02 3.747939020791e-01
2.449336853027e+02 4.118321118461e-01
2.449336547852e+02 3.212638702397e-01
2.449336242676e+02 4.048489877352e-01
2.449335937500e+02 4.050468332035e-01
2.449335632324e+02 3.853987914988e-01
2.449335327148e+02 3.794049252473e-01
2.449335021973e+02 4.254293109783e-01
2.449334716797e+02 3.284635470953e-01
2.449334411621e+02 3.358295752772e-01
2.449334106445e+02 4.226372576230e-01
2.449333801270e+02 4.046776620434e-01
2.449333496094e+02 3.674443839077e-01
2.449333190918e+02 3.066463463520e-01
2.449332885742e+02 3.138016506470e-01
2.449332580566e+02 3.681444266656e-01
2.449332275391e+02 3.181751860109e-01
2.449331970215e+02 4.155383192976e-01
2.449331665039e+02 3.533412643414e-01
2.449331359863e+02 3.115249476580e-01
2.449331054688e+02 3.809282102318e-01
2.449330749512e+02 4.027481270397e-01
2.449330444336e+02 3.436210490360e-01
2.449330139160e+02 4.086678355728e-01
2.449329833984e+02 3.245705110217e-01
2.449329528809e+02 3.877992127554e-01
2.449329223633e+02 3.319977879858e-01
2.449328918457e+02 3.925792117617e-01
2.449328613281e+02 4.112435803240e-01
2.449328308105e+02 3.412575235331e-01
2.449328002930e+02 3.985016668770e-01
2.449327697754e+02 2.894045852792e-01
2.449327392578e+02 3.420127420748e-01
2.449327087402e+02 3.761810481411e-01
2.449326782227e+02 4.025671272752e-01
2.449326477051e+02 4.470048735265e-01
2.449326171875e+02 3.832246886124e-01
2.449326019287e+02 4.091183971176e-01
2.449325714111e+02 4.040359994153e-01
2.449325408936e+02 4.008832893046e-01
2.449325103760e+02 4.996859673373e-01
2.449324798584e+02 4.003646430397e-01
2.449324493408e+02 4.608376683730e-01
2.449324188232e+02 4.510033478375e-01
2.449323883057e+02 4.098210643873e-01
2.449323577881e+02 3.956538579039e-01
2.449323272705e+02 4.361909997219e-01
2.449322967529e+02 4.063458444957e-01
2.449322662354e+02 3.972719610081e-01
2.449322357178e+02 4.187200516264e-01
2.449322052002e+02 4.685791543364e-01
2.449321746826e+02 4.065227549045e-01
2.449321441650e+02 4.593862828060e-01
2.449321136475e+02 5.120071654323e-01
2.449320831299e+02 5.921670813491e-01
2.449320526123e+02 4.913223499967e-01
2.449320220947e+02 5.396653088359e-01
2.449319915771e+02 5.915342077839e-01
2.449319610596e+02 5.195131472341e-01
2.449319305420e+02 5.771974151107e-01
2.449319000244e+02 5.689223292685e-01
2.449318695068e+02 6.422128600933e-01
2.449318389893e+02 5.473300430866e-01
2.449318084717e+02 6.498656924881e-01
2.449317779541e+02 6.499732974736e-01
2.449317474365e+02 6.818345660768e-01
2.449317169189e+02 6.893887046192e-01
2.449316864014e+02 7.204623755287e-01
2.449316558838e+02 7.512840322661e-01
2.449316253662e+02 7.401052597625e-01
2.449315948486e+02 7.541733756651e-01
2.449315643311e+02 7.232496681416e-01
2.449315338135e+02 7.517389273072e-01
2.449315032959e+02 7.706763061364e-01
2.449314727783e+02 7.720803589375e-01
2.449314422607e+02 7.911753915827e-01
2.449314117432e+02 7.085792572885e-01
2.449313812256e+02 7.228685646079e-01
2.449313507080e+02 7.600564325851e-01
2.449313201904e+02 7.243896828442e-01
2.449312896729e+02 7.996511610283e-01
2.449312591553e+02 7.067643768312e-01
2.449312286377e+02 6.971249110413e-01
2.449311981201e+02 8.118298725442e-01
2.449311676025e+02 5.902521032308e-01
2.449311370850e+02 6.561712347797e-01
2.449311065674e+02 6.498719180743e-01
2.449310760498e+02 6.754524856956e-01
2.449310455322e+02 6.796598833563e-01
2.449310150146e+02 7.366433455356e-01
2.449309997559e+02 6.888423789097e-01
2.449309692383e+02 7.067475311273e-01
2.449309387207e+02 7.017966641929e-01
2.449309082031e+02 7.546615348679e-01
2.449308776855e+02 7.672533323410e-01
2.449308471680e+02 7.197618750072e-01
2.449308166504e+02 8.016343764545e-01
2.449307861328e+02 8.551600747976e-01
2.449307556152e+02 7.039826384178e-01
2.449307250977e+02 7.580629022170e-01
2.449306945801e+02 7.791285160105e-01
2.449306640625e+02 7.446677599792e-01
2.449306335449e+02 7.249651223246e-01
2.449306030273e+02 7.721709351136e-01
2.449305725098e+02 8.573638102538e-01
2.449305419922e+02 8.301683133567e-01
2.449305114746e+02 8.614919232429e-01
2.449304809570e+02 9.080405094382e-01
2.449304504395e+02 9.182853829717e-01
2.449304199219e+02 8.812530936151e-01
2.449303894043e+02 8.076224748834e-01
2.449303588867e+02 8.115147480175e-01
2.449303283691e+02 8.014220351358e-01
2.449302978516e+02 8.483911535777e-01
2.449302673340e+02 8.329551176882e-01
2.449302368164e+02 8.229514551037e-01
2.449302062988e+02 8.744761767893e-01
2.449301757812e+02 8.020677260845e-01
2.449301452637e+02 8.934908871651e-01
2.449301147461e+02 8.933715023938e-01
2.449300842285e+02 9.390367267308e-01
2.449300537109e+02 8.265670558614e-01
2.449300231934e+02 9.585206754101e-01
2.449299926758e+02 9.512275232082e-01
2.449299621582e+02 1.163993341420e+00
2.449299316406e+02 1.002080003651e+00
2.449299011230e+02 1.016431383727e+00
2.449298706055e+02 9.818455666547e-01
2.449298400879e+02 1.056716358785e+00
