Species:Chemical Name:Ordered Freq (GHz) (rest frame, redshifted):Resolved QNs:CDMS/JPL Intensity:Lovas/AST Intensity:E_L (cm^-1):E_L (K):Linelist
H3CCHCH2O:Propylene Oxide:84.00033790, 84.00033790:24(3,21)-24(2,22):-4.56100::129.5516:186.3971:CDMS
CH2CHCNv11=1:Vinyl Cyanide:84.00106270, 84.00106270:16(1,15)-16(0,16),F=17-17,A:-6.00630::271.0901:390.0407:JPL
CH2CHCNv11=1:Vinyl Cyanide:84.00106310, 84.00106310:16(1,15)-16(0,16),F=15-15,A:-6.05920::271.0901:390.0407:JPL
CH2CHCNv11=1:Vinyl Cyanide:84.00118960, 84.00118960:16(1,15)-16(0,16),F=16-16,A:-6.03360::271.0901:390.0407:JPL
HCCCHO:2-Propynal:84.00150150, 84.00150150:9(5,4)-8(5,3):-4.20470::63.8673:91.8903:JPL
HCCCHO:2-Propynal:84.00150150, 84.00150150:9(5,5)-8(5,4):-4.20470::63.8673:91.8903:JPL
CH3OCHOv=0:Methyl Formate:84.00162200, 84.00162200:25(8,17)-24(9,16)A:-6.57280::160.7730:231.3152:JPL
CH2CHCNv11=1:Vinyl Cyanide:84.00250720, 84.00250720:16(1,15)-16(0,16),F=17-16,A:-8.46570::271.0901:390.0407:JPL
CH2CHCNv11=1:Vinyl Cyanide:84.00256050, 84.00256050:16(1,15)-16(0,16),F=15-16,A:-8.46580::271.0901:390.0407:JPL
(CH3)2COv=0:Acetone:84.00288520, 84.00288520:36(24,12)-36(23,13)AA:-6.21650::379.3198:545.7534:JPL
CH3C5N:Methylcyanodiacetylene:84.00567210, 84.00567210:54(6)-53(6),F=54-53:-3.63960::263.0524:378.4715:CDMS
CH3C5N:Methylcyanodiacetylene:84.00567400, 84.00567400:54(6)-53(6),F=53-52:-3.64770::263.0524:378.4715:CDMS
CH3C5N:Methylcyanodiacetylene:84.00567450, 84.00567450:54(6)-53(6),F=55-54:-3.63160::263.0524:378.4715:CDMS
CH3C6H:Methyltriacetylene:84.00574750, 84.00574750:54(9)-53(9):-4.77690::501.4965:744.0600:CDMS
(CH3)2COv=0:Acetone:84.00852430, 84.00852430:21(12,10)-21(11,11)EA:-6.19300::124.5858:179.2501:JPL
c-HCCCD:Cyclopropenylidene:84.00985610, 84.00985610:23(14,10)-22(17,5):-7.30260::496.1459:713.8392:JPL
(CH3)2COv=0:Acetone:84.01080970, 84.01080970:21(12,10)-21(11,11)AE:-6.49410::124.5858:179.2501:JPL
CH3C5N:Methylcyanodiacetylene:84.01090000, 84.01090000:54(5)-53(5),F=54-53:-3.81880::205.3960:295.5173:CDMS
CH3C5N:Methylcyanodiacetylene:84.01090120, 84.01090120:54(5)-53(5),F=53-52:-3.82690::205.3961:295.5175:CDMS
CH3C5N:Methylcyanodiacetylene:84.01090170, 84.01090170:54(5)-53(5),F=55-54:-3.81080::205.3961:295.5175:CDMS
CH313CH213CN:Ethyl cyanide:84.01339240, 84.01339240:24(2,22)-24(1,23):-4.72170::90.5294:130.2525:CDMS
CH3C6H:Methyltriacetylene:84.01390260, 84.01390260:54(8)-53(8):-4.88870::411.9421:611.1900:CDMS
CH3C5N:Methylcyanodiacetylene:84.01517730, 84.01517730:54(4)-53(4),F=54-53:-3.71920::158.2057:227.6214:CDMS
CH3C5N:Methylcyanodiacetylene:84.01517800, 84.01517800:54(4)-53(4),F=53-52:-3.72720::158.2057:227.6214:CDMS
CH3C5N:Methylcyanodiacetylene:84.01517850, 84.01517850:54(4)-53(4),F=55-54:-3.71110::158.2057:227.6214:CDMS
g-CH3CH2OH:gauche-Ethanol:84.01692101, 84.01692101:77(8,69)-77(9,69),vt=1-0:-8.16980::1846.8971:2657.2577:JPL
CH3O13CHO(TopModel):Methyl Formate:84.01836700, 84.01836700:25(-8,17)-24(-9,15)vt=0-0:0.00000::159.4927:229.4732:TopModel
CH3O13CHO,vt=0,1:Methyl formate, v<sub>t</sub> = 0, 1:84.01836700, 84.01836700:25(8,17)-24(9,15),v=2-2:-7.51700::159.4927:229.4759:CDMS
CH3C5N:Methylcyanodiacetylene:84.01850420, 84.01850420:54(3)-53(3),F=54-53:-3.34060::121.4915:174.7982:CDMS
CH3C5N:Methylcyanodiacetylene:84.01850440, 84.01850440:54(3)-53(3),F=53-52:-3.34860::121.4915:174.7982:CDMS
CH3C5N:Methylcyanodiacetylene:84.01850500, 84.01850500:54(3)-53(3),F=55-54:-3.33250::121.4915:174.7982:CDMS
(CH3)2COv=0:Acetone:84.01921940, 84.01921940:42(26,16)-42(25,17)AA:-6.37250::509.0773:732.4445:JPL
i-C3H7CN:iso-propyl cyanide:84.02046460, 84.02046460:15(10,6)-15(9,6):-6.18420::39.9169:57.4319:CDMS
CH3C5N:Methylcyanodiacetylene:84.02088040, 84.02088040:54(2)-53(2),F=53-52:-3.59420::95.2615:137.0593:CDMS
CH3C5N:Methylcyanodiacetylene:84.02088050, 84.02088050:54(2)-53(2),F=54-53:-3.58620::95.2614:137.0591:CDMS
CH3C5N:Methylcyanodiacetylene:84.02088100, 84.02088100:54(2)-53(2),F=55-54:-3.57820::95.2615:137.0593:CDMS
i-C3H7CN:iso-propyl cyanide:84.02109610, 84.02109610:15(10,5)-15(9,7):-6.18420::39.9168:57.4317:CDMS
CH3C6H:Methyltriacetylene:84.02109820, 84.02109820:54(7)-53(7):-4.72170::332.8769:493.8826:CDMS
g-CH3CH2OH:gauche-Ethanol:84.02116800, 84.02116800:16(2,14)-16(1,15),vt=0-0:-7.29250::120.1489:172.8665:JPL
CH2DOH:Methanol:84.02122440, 84.02122440:9(5,4)-10(4,7),e0:-6.40560::131.9792:189.8899:JPL
CH2DOH:Methanol:84.02138790, 84.02138790:9(5,5)-10(4,6),e0:-6.40560::131.9792:189.8899:JPL
g'Ga-(CH2OH)2:Ethylene Glycol:84.02139220, 84.02139220:54(11,44)v=0-54(10,44)v=1:-6.75670::549.4234:790.4932:CDMS
CH3C5N:Methylcyanodiacetylene:84.02230600, 84.02230600:54(1)-53(1),F=53-52:-3.56100::79.5211:114.4125:CDMS
CH3C5N:Methylcyanodiacetylene:84.02230620, 84.02230620:54(1)-53(1),F=54-53:-3.55300::79.5211:114.4125:CDMS
CH3C5N:Methylcyanodiacetylene:84.02230660, 84.02230660:54(1)-53(1),F=55-54:-3.54490::79.5211:114.4125:CDMS
CH3C5N:Methylcyanodiacetylene:84.02278120, 84.02278120:54(0)-53(0),F=53-52:-3.54990::74.2740:106.8631:CDMS
CH3C5N:Methylcyanodiacetylene:84.02278150, 84.02278150:54(0)-53(0),F=54-53:-3.54180::74.2739:106.8630:CDMS
CH3C5N:Methylcyanodiacetylene:84.02278180, 84.02278180:54(0)-53(0),F=55-54:-3.53380::74.2740:106.8631:CDMS
33SO2:Sulfur Dioxide:84.02497220, 84.02497220:23(6,18)-24(5,19),F=43/2-45/2:-5.25990::233.8096:341.3426:JPL
33SO2:Sulfur Dioxide:84.02500460, 84.02500460:23(6,18)-24(5,19),F=49/2-51/2:-5.20540::233.8096:341.3426:JPL
33SO2:Sulfur Dioxide:84.02555080, 84.02555080:23(6,18)-24(5,19),F=45/2-47/2:-5.24170::233.8096:341.3426:JPL
33SO2:Sulfur Dioxide:84.02558320, 84.02558320:23(6,18)-24(5,19),F=47/2-49/2:-5.22350::233.8096:341.3426:JPL
g-CH3CH2OH:gauche-Ethanol:84.02586740, 84.02586740:39(18,22)-40(17,24),vt=0-1:-6.99290::761.9502:1096.2701:JPL
g-CH3CH2OH:gauche-Ethanol:84.02586740, 84.02586740:39(18,21)-40(17,23),vt=0-1:-6.99290::761.9502:1096.2701:JPL
CH3C6H:Methyltriacetylene:84.02733440, 84.02733440:54(6)-53(6):-4.27580::264.3185:392.1639:CDMS
HNCCC:3-Imino-1,2 Propadienylidene:84.02803180, 84.02803180:J=9-8,F=8-8:-4.40580::11.2117:16.1310:JPL
t-H13COOH:Formic Acid:84.02816380, 84.02816380:62(4,58)-61(6,55):-9.44880::1514.1275:2178.4792:JPL
HNCCC:3-Imino-1,2 Propadienylidene:84.02842290, 84.02842290:J=9-8,F=8-9:-6.91500::11.2117:16.1310:JPL
HNCCC:3-Imino-1,2 Propadienylidene:84.02846680, 84.02846680:J=9-8,F=10-9:-2.45380::11.2117:16.1310:JPL
HNCCC:3-Imino-1,2 Propadienylidene:84.02846890, 84.02846890:J=9-8,F=9-8:-2.50270::11.2117:16.1310:JPL
HNCCC:3-Imino-1,2 Propadienylidene:84.02847210, 84.02847210:J=9-8,F=8-7:-2.55170::11.2117:16.1310:JPL
CH3CH2CNv=0:Ethyl Cyanide:84.02852410, 84.02852410:18(6,13)-19(5,14):-5.50520::76.1137:109.5100:JPL
g'Ga-(CH2OH)2:Ethylene Glycol:84.02857260, 84.02857260:49(20,29)v=0-48(21,28)v=0:-6.83400::551.8504:793.9851:CDMS
g'Ga-(CH2OH)2:Ethylene Glycol:84.02857260, 84.02857260:49(20,30)v=0-48(21,27)v=0:-6.94310::551.8504:793.9851:CDMS
HCCCHO:2-Propynal:84.02865410, 84.02865410:9(6,3)-8(6,2):-4.34740::86.9225:125.0614:JPL
HCCCHO:2-Propynal:84.02865410, 84.02865410:9(6,4)-8(6,3):-4.34740::86.9225:125.0614:JPL
HNCCC:3-Imino-1,2 Propadienylidene:84.02886000, 84.02886000:J=9-8,F=9-9:-4.40580::11.2117:16.1310:JPL
CH3C6H:Methyltriacetylene:84.03261120, 84.03261120:54(5)-53(5):-4.45430::206.2820:306.0563:CDMS
CH3CH2CNv=0:Ethyl Cyanide:84.03661060, 84.03661060:18(6,12)-19(5,15):-5.50510::76.1134:109.5096:JPL
NH2CN:Cyanamide:84.03674850, 84.03674850:63(5,58)-64(4,60),v=0-1:-7.28570::1589.7919:2287.3428:JPL
CH3C6H:Methyltriacetylene:84.03692860, 84.03692860:54(4)-53(4):-4.35390::158.7800:235.5786:CDMS
t-H13COOH:Formic Acid:84.04016370, 84.04016370:71(7,64)-70(9,61):-10.44390::2040.9857:2936.5063:JPL
CH3C6H:Methyltriacetylene:84.04028650, 84.04028650:54(3)-53(3):-3.97480::121.8233:180.7467:CDMS
(CH3)2COv=0:Acetone:84.04195670, 84.04195670:26(18,9)-26(17,10)AA:-5.82210::200.1738:288.0038:JPL
CH3C6H:Methyltriacetylene:84.04268510, 84.04268510:54(2)-53(2):-4.22010::95.4197:141.5722:CDMS
CH3NH2:Methylamine:84.04325600, 84.04325600:11(2)A1-10(3)A2:0.00000::105.9660:152.4606:SLAIM
CH3C6H:Methyltriacetylene:84.04412420, 84.04412420:54(1)-53(1):-4.18660::79.5753:118.0642:CDMS
H2CCCHCN:Cyanoallene:84.04424480, 84.04424480:16(1,15)-15(1,14):-3.78320::21.8476:31.4336:CDMS
CH3C6H:Methyltriacetylene:84.04460390, 84.04460390:54(0)-53(0):-4.17550::74.2934:110.2276:CDMS
(CH3)2COv=0:Acetone:84.04998050, 84.04998050:21(12,10)-21(11,11)EE:-5.59020::124.5758:179.2358:JPL
