extragalactic_full_expanded_00100_x3,0.571428571429
extragalactic_full,0.285714285714
extragalactic_full_expanded_00050_x3,0.714285714286
extragalactic_full_expanded_01000_x3,1.0
extragalactic_tr,0.0
extragalactic_2,0.142857142857
extragalactic_full_expanded_00100_x3,0.714285714286
extragalactic_full,0.142857142857
extragalactic_full_expanded_00050_x3,0.857142857143
extragalactic_full_expanded_01000_x3,0.857142857143
extragalactic_tr,0.0
extragalactic_2,0.142857142857
extragalactic_full_expanded_00100_x3,0.857142857143
extragalactic_full,0.142857142857
extragalactic_full_expanded_00050_x3,0.714285714286
extragalactic_full_expanded_01000_x3,1.0
extragalactic_tr,0.0
extragalactic_2,0.142857142857
extragalactic_full_expanded_00100_x3,0.857142857143
extragalactic_full,0.285714285714
extragalactic_full_expanded_00050_x3,0.714285714286
extragalactic_full_expanded_01000_x3,0.857142857143
extragalactic_tr,0.0
extragalactic_2,0.285714285714
extragalactic_full_expanded_00100_x3,0.714285714286
extragalactic_full,0.0
extragalactic_full_expanded_00050_x3,0.571428571429
extragalactic_full_expanded_01000_x3,0.857142857143
extragalactic_tr,0.0
extragalactic_2,0.0
extragalactic_full_expanded_00100_x3,0.857142857143
extragalactic_full,0.142857142857
extragalactic_full_expanded_00050_x3,0.714285714286
extragalactic_full_expanded_01000_x3,0.857142857143
extragalactic_tr,0.0
extragalactic_2,0.285714285714
extragalactic_full_expanded_00100_x3,0.714285714286
extragalactic_full,0.571428571429
extragalactic_full_expanded_00050_x3,0.714285714286
extragalactic_full_expanded_01000_x3,1.0
extragalactic_tr,0.0
extragalactic_2,0.142857142857
extragalactic_full_expanded_00100_x3,0.714285714286
extragalactic_full,0.285714285714
extragalactic_full_expanded_00050_x3,0.571428571429
extragalactic_full_expanded_01000_x3,1.0
extragalactic_tr,0.0
extragalactic_2,0.0
extragalactic_full_expanded_00100_x3,0.714285714286
extragalactic_full,0.142857142857
extragalactic_full_expanded_00050_x3,0.857142857143
extragalactic_full_expanded_01000_x3,0.857142857143
extragalactic_tr,0.0
extragalactic_2,0.285714285714
extragalactic_full_expanded_00100_x3,0.571428571429
extragalactic_full,0.142857142857
extragalactic_full_expanded_00050_x3,0.714285714286
extragalactic_full_expanded_01000_x3,0.857142857143
extragalactic_tr,0.142857142857
extragalactic_2,0.0
