diffuse_clouds_tr,0.0
diffuse_clouds_full_expanded_00050_x3,0.888888888889
diffuse_clouds_full_expanded_00100_x3,0.777777777778
diffuse_clouds_full_expanded_01000_x3,1.0
diffuse_clouds_2,0.666666666667
diffuse_clouds_full,0.555555555556
diffuse_clouds_tr,0.0
diffuse_clouds_full_expanded_00050_x3,0.888888888889
diffuse_clouds_full_expanded_00100_x3,0.777777777778
diffuse_clouds_full_expanded_01000_x3,0.888888888889
diffuse_clouds_2,0.777777777778
diffuse_clouds_full,0.444444444444
diffuse_clouds_tr,0.111111111111
diffuse_clouds_full_expanded_00050_x3,0.777777777778
diffuse_clouds_full_expanded_00100_x3,0.777777777778
diffuse_clouds_full_expanded_01000_x3,1.0
diffuse_clouds_2,0.666666666667
diffuse_clouds_full,0.555555555556
diffuse_clouds_tr,0.0
diffuse_clouds_full_expanded_00050_x3,0.777777777778
diffuse_clouds_full_expanded_00100_x3,0.666666666667
diffuse_clouds_full_expanded_01000_x3,0.888888888889
diffuse_clouds_2,0.555555555556
diffuse_clouds_full,0.666666666667
diffuse_clouds_tr,0.111111111111
diffuse_clouds_full_expanded_00050_x3,0.888888888889
diffuse_clouds_full_expanded_00100_x3,0.666666666667
diffuse_clouds_full_expanded_01000_x3,1.0
diffuse_clouds_2,0.555555555556
diffuse_clouds_full,0.444444444444
diffuse_clouds_tr,0.111111111111
diffuse_clouds_full_expanded_00050_x3,0.777777777778
diffuse_clouds_full_expanded_00100_x3,0.777777777778
diffuse_clouds_full_expanded_01000_x3,1.0
diffuse_clouds_2,0.777777777778
diffuse_clouds_full,0.333333333333
diffuse_clouds_tr,0.111111111111
diffuse_clouds_full_expanded_00050_x3,0.888888888889
diffuse_clouds_full_expanded_00100_x3,0.777777777778
diffuse_clouds_full_expanded_01000_x3,1.0
diffuse_clouds_2,0.666666666667
diffuse_clouds_full,0.555555555556
diffuse_clouds_tr,0.0
diffuse_clouds_full_expanded_00050_x3,1.0
diffuse_clouds_full_expanded_00100_x3,0.888888888889
diffuse_clouds_full_expanded_01000_x3,1.0
diffuse_clouds_2,0.555555555556
diffuse_clouds_full,0.333333333333
diffuse_clouds_tr,0.0
diffuse_clouds_full_expanded_00050_x3,1.0
diffuse_clouds_full_expanded_00100_x3,0.777777777778
diffuse_clouds_full_expanded_01000_x3,1.0
diffuse_clouds_2,0.666666666667
diffuse_clouds_full,0.666666666667
diffuse_clouds_tr,0.0
diffuse_clouds_full_expanded_00050_x3,0.888888888889
diffuse_clouds_full_expanded_00100_x3,0.777777777778
diffuse_clouds_full_expanded_01000_x3,1.0
diffuse_clouds_2,0.555555555556
diffuse_clouds_full,0.333333333333
