Schilke_OrionSurvey.8-200.model_hot_cores_full_500it.output,0.25,0.263157894737
Schilke_OrionSurvey.8-200.model_hot_cores_full_500it.output,0.3,0.315789473684
Schilke_OrionSurvey.8-200.model_hot_cores_full_500it.output,0.35,0.368421052632
Schilke_OrionSurvey.8-200.model_hot_cores_full_500it.output,0.2,0.210526315789
Schilke_OrionSurvey.8-200.model_hot_cores_full_500it.output,0.25,0.263157894737
Schilke_OrionSurvey.8-200.model_hot_cores_full_500it.output,0.35,0.368421052632
Schilke_OrionSurvey.8-200.model_hot_cores_full_500it.output,0.25,0.263157894737
Schilke_OrionSurvey.8-200.model_hot_cores_full_500it.output,0.25,0.263157894737
Schilke_OrionSurvey.8-200.model_hot_cores_full_500it.output,0.2,0.210526315789
Schilke_OrionSurvey.8-200.model_hot_cores_full_500it.output,0.3,0.315789473684
