Schilke_OrionSurvey.2-200.model_hot_cores_full_500it.output,0.1,0.111111111111
Schilke_OrionSurvey.2-200.model_hot_cores_full_500it.output,0.3,0.333333333333
Schilke_OrionSurvey.2-200.model_hot_cores_full_500it.output,0.2,0.222222222222
Schilke_OrionSurvey.2-200.model_hot_cores_full_500it.output,0.3,0.333333333333
Schilke_OrionSurvey.2-200.model_hot_cores_full_500it.output,0.2,0.222222222222
Schilke_OrionSurvey.2-200.model_hot_cores_full_500it.output,0.15,0.166666666667
Schilke_OrionSurvey.2-200.model_hot_cores_full_500it.output,0.15,0.166666666667
Schilke_OrionSurvey.2-200.model_hot_cores_full_500it.output,0.3,0.333333333333
Schilke_OrionSurvey.2-200.model_hot_cores_full_500it.output,0.2,0.222222222222
Schilke_OrionSurvey.2-200.model_hot_cores_full_500it.output,0.2,0.222222222222
